Directory,Breed
Images/n02102318-cocker_spaniel/n02102318_10894.jpg,cocker_spaniel
Images/n02091467-Norwegian_elkhound/n02091467_2960.jpg,Norwegian_elkhound
Images/n02110185-Siberian_husky/n02110185_1338.jpg,Siberian_husky
Images/n02093991-Irish_terrier/n02093991_3144.jpg,Irish_terrier
Images/n02113978-Mexican_hairless/n02113978_2726.jpg,Mexican_hairless
Images/n02106166-Border_collie/n02106166_1796.jpg,Border_collie
Images/n02100583-vizsla/n02100583_9933.jpg,vizsla
Images/n02093754-Border_terrier/n02093754_6548.jpg,Border_terrier
Images/n02090622-borzoi/n02090622_2688.jpg,borzoi
Images/n02107312-miniature_pinscher/n02107312_3980.jpg,miniature_pinscher
Images/n02096437-Dandie_Dinmont/n02096437_3847.jpg,Dandie_Dinmont
Images/n02108551-Tibetan_mastiff/n02108551_5540.jpg,Tibetan_mastiff
Images/n02095889-Sealyham_terrier/n02095889_1208.jpg,Sealyham_terrier
Images/n02108915-French_bulldog/n02108915_895.jpg,French_bulldog
Images/n02093647-Bedlington_terrier/n02093647_2032.jpg,Bedlington_terrier
Images/n02098413-Lhasa/n02098413_20830.jpg,Lhasa
Images/n02096294-Australian_terrier/n02096294_4535.jpg,Australian_terrier
Images/n02113978-Mexican_hairless/n02113978_341.jpg,Mexican_hairless
Images/n02096437-Dandie_Dinmont/n02096437_1070.jpg,Dandie_Dinmont
Images/n02088364-beagle/n02088364_2019.jpg,beagle
Images/n02099712-Labrador_retriever/n02099712_3769.jpg,Labrador_retriever
Images/n02110185-Siberian_husky/n02110185_12678.jpg,Siberian_husky
Images/n02111889-Samoyed/n02111889_1951.jpg,Samoyed
Images/n02112706-Brabancon_griffon/n02112706_105.jpg,Brabancon_griffon
Images/n02097298-Scotch_terrier/n02097298_3516.jpg,Scotch_terrier
Images/n02098286-West_Highland_white_terrier/n02098286_1502.jpg,West_Highland_white_terrier
Images/n02109047-Great_Dane/n02109047_6042.jpg,Great_Dane
Images/n02093991-Irish_terrier/n02093991_3234.jpg,Irish_terrier
Images/n02113978-Mexican_hairless/n02113978_2276.jpg,Mexican_hairless
Images/n02101006-Gordon_setter/n02101006_3288.jpg,Gordon_setter
Images/n02113799-standard_poodle/n02113799_2073.jpg,standard_poodle
Images/n02095889-Sealyham_terrier/n02095889_975.jpg,Sealyham_terrier
Images/n02101006-Gordon_setter/n02101006_266.jpg,Gordon_setter
Images/n02113712-miniature_poodle/n02113712_326.jpg,miniature_poodle
Images/n02113712-miniature_poodle/n02113712_2726.jpg,miniature_poodle
Images/n02088094-Afghan_hound/n02088094_4759.jpg,Afghan_hound
Images/n02091032-Italian_greyhound/n02091032_458.jpg,Italian_greyhound
Images/n02109525-Saint_Bernard/n02109525_5264.jpg,Saint_Bernard
Images/n02097658-silky_terrier/n02097658_214.jpg,silky_terrier
Images/n02091244-Ibizan_hound/n02091244_2293.jpg,Ibizan_hound
Images/n02089867-Walker_hound/n02089867_2614.jpg,Walker_hound
Images/n02099429-curly-coated_retriever/n02099429_120.jpg,curly-coated_retriever
Images/n02099429-curly-coated_retriever/n02099429_3119.jpg,curly-coated_retriever
Images/n02096177-cairn/n02096177_1767.jpg,cairn
Images/n02094258-Norwich_terrier/n02094258_2732.jpg,Norwich_terrier
Images/n02100236-German_short-haired_pointer/n02100236_2591.jpg,German_short-haired_pointer
Images/n02090622-borzoi/n02090622_8703.jpg,borzoi
Images/n02086646-Blenheim_spaniel/n02086646_2813.jpg,Blenheim_spaniel
Images/n02113712-miniature_poodle/n02113712_8756.jpg,miniature_poodle
Images/n02107312-miniature_pinscher/n02107312_281.jpg,miniature_pinscher
Images/n02097474-Tibetan_terrier/n02097474_5786.jpg,Tibetan_terrier
Images/n02091831-Saluki/n02091831_4755.jpg,Saluki
Images/n02107908-Appenzeller/n02107908_91.jpg,Appenzeller
Images/n02087394-Rhodesian_ridgeback/n02087394_2324.jpg,Rhodesian_ridgeback
Images/n02113186-Cardigan/n02113186_1016.jpg,Cardigan
Images/n02112018-Pomeranian/n02112018_541.jpg,Pomeranian
Images/n02102480-Sussex_spaniel/n02102480_3717.jpg,Sussex_spaniel
Images/n02098413-Lhasa/n02098413_5138.jpg,Lhasa
Images/n02090721-Irish_wolfhound/n02090721_4200.jpg,Irish_wolfhound
Images/n02108000-EntleBucher/n02108000_364.jpg,EntleBucher
Images/n02089973-English_foxhound/n02089973_289.jpg,English_foxhound
Images/n02091467-Norwegian_elkhound/n02091467_3104.jpg,Norwegian_elkhound
Images/n02107683-Bernese_mountain_dog/n02107683_3278.jpg,Bernese_mountain_dog
Images/n02101388-Brittany_spaniel/n02101388_2142.jpg,Brittany_spaniel
Images/n02105412-kelpie/n02105412_2915.jpg,kelpie
Images/n02086240-Shih-Tzu/n02086240_126.jpg,Shih-Tzu
Images/n02088466-bloodhound/n02088466_6413.jpg,bloodhound
Images/n02087046-toy_terrier/n02087046_3953.jpg,toy_terrier
Images/n02090721-Irish_wolfhound/n02090721_5880.jpg,Irish_wolfhound
Images/n02110627-affenpinscher/n02110627_10447.jpg,affenpinscher
Images/n02107908-Appenzeller/n02107908_7700.jpg,Appenzeller
Images/n02093647-Bedlington_terrier/n02093647_21.jpg,Bedlington_terrier
Images/n02093256-Staffordshire_bullterrier/n02093256_3378.jpg,Staffordshire_bullterrier
Images/n02105505-komondor/n02105505_4028.jpg,komondor
Images/n02092002-Scottish_deerhound/n02092002_817.jpg,Scottish_deerhound
Images/n02094114-Norfolk_terrier/n02094114_113.jpg,Norfolk_terrier
Images/n02099429-curly-coated_retriever/n02099429_3516.jpg,curly-coated_retriever
Images/n02088466-bloodhound/n02088466_4907.jpg,bloodhound
Images/n02091635-otterhound/n02091635_663.jpg,otterhound
Images/n02102318-cocker_spaniel/n02102318_422.jpg,cocker_spaniel
Images/n02096585-Boston_bull/n02096585_2560.jpg,Boston_bull
Images/n02108915-French_bulldog/n02108915_12319.jpg,French_bulldog
Images/n02110063-malamute/n02110063_11887.jpg,malamute
Images/n02109047-Great_Dane/n02109047_24340.jpg,Great_Dane
Images/n02102480-Sussex_spaniel/n02102480_5380.jpg,Sussex_spaniel
Images/n02088466-bloodhound/n02088466_10335.jpg,bloodhound
Images/n02097047-miniature_schnauzer/n02097047_1495.jpg,miniature_schnauzer
Images/n02107683-Bernese_mountain_dog/n02107683_6800.jpg,Bernese_mountain_dog
Images/n02088632-bluetick/n02088632_924.jpg,bluetick
Images/n02116738-African_hunting_dog/n02116738_8669.jpg,African_hunting_dog
Images/n02100236-German_short-haired_pointer/n02100236_3798.jpg,German_short-haired_pointer
Images/n02107908-Appenzeller/n02107908_5112.jpg,Appenzeller
Images/n02095570-Lakeland_terrier/n02095570_845.jpg,Lakeland_terrier
Images/n02100583-vizsla/n02100583_3748.jpg,vizsla
Images/n02115913-dhole/n02115913_3998.jpg,dhole
Images/n02110806-basenji/n02110806_1019.jpg,basenji
Images/n02096294-Australian_terrier/n02096294_6290.jpg,Australian_terrier
Images/n02086079-Pekinese/n02086079_15842.jpg,Pekinese
Images/n02111500-Great_Pyrenees/n02111500_7725.jpg,Great_Pyrenees
Images/n02107908-Appenzeller/n02107908_2928.jpg,Appenzeller
Images/n02091134-whippet/n02091134_2349.jpg,whippet
Images/n02107312-miniature_pinscher/n02107312_2709.jpg,miniature_pinscher
Images/n02099267-flat-coated_retriever/n02099267_2314.jpg,flat-coated_retriever
Images/n02102177-Welsh_springer_spaniel/n02102177_3947.jpg,Welsh_springer_spaniel
Images/n02101006-Gordon_setter/n02101006_1814.jpg,Gordon_setter
Images/n02102177-Welsh_springer_spaniel/n02102177_3928.jpg,Welsh_springer_spaniel
Images/n02092002-Scottish_deerhound/n02092002_13380.jpg,Scottish_deerhound
Images/n02085620-Chihuahua/n02085620_2650.jpg,Chihuahua
Images/n02093991-Irish_terrier/n02093991_3330.jpg,Irish_terrier
Images/n02109525-Saint_Bernard/n02109525_13906.jpg,Saint_Bernard
Images/n02104029-kuvasz/n02104029_2323.jpg,kuvasz
Images/n02086646-Blenheim_spaniel/n02086646_4041.jpg,Blenheim_spaniel
Images/n02097047-miniature_schnauzer/n02097047_6434.jpg,miniature_schnauzer
Images/n02112137-chow/n02112137_13499.jpg,chow
Images/n02097298-Scotch_terrier/n02097298_6261.jpg,Scotch_terrier
Images/n02096585-Boston_bull/n02096585_8323.jpg,Boston_bull
Images/n02088364-beagle/n02088364_9650.jpg,beagle
Images/n02106382-Bouvier_des_Flandres/n02106382_29.jpg,Bouvier_des_Flandres
Images/n02113186-Cardigan/n02113186_10816.jpg,Cardigan
Images/n02112137-chow/n02112137_6160.jpg,chow
Images/n02109961-Eskimo_dog/n02109961_2272.jpg,Eskimo_dog
Images/n02107908-Appenzeller/n02107908_6093.jpg,Appenzeller
Images/n02088364-beagle/n02088364_17530.jpg,beagle
Images/n02110627-affenpinscher/n02110627_12893.jpg,affenpinscher
Images/n02106166-Border_collie/n02106166_2996.jpg,Border_collie
Images/n02111500-Great_Pyrenees/n02111500_2863.jpg,Great_Pyrenees
Images/n02093859-Kerry_blue_terrier/n02093859_3110.jpg,Kerry_blue_terrier
Images/n02098105-soft-coated_wheaten_terrier/n02098105_4164.jpg,soft-coated_wheaten_terrier
Images/n02090379-redbone/n02090379_4278.jpg,redbone
Images/n02110958-pug/n02110958_14647.jpg,pug
Images/n02085620-Chihuahua/n02085620_2921.jpg,Chihuahua
Images/n02115913-dhole/n02115913_3115.jpg,dhole
Images/n02091831-Saluki/n02091831_5359.jpg,Saluki
Images/n02088466-bloodhound/n02088466_8515.jpg,bloodhound
Images/n02106550-Rottweiler/n02106550_10966.jpg,Rottweiler
Images/n02088632-bluetick/n02088632_4144.jpg,bluetick
Images/n02106166-Border_collie/n02106166_5057.jpg,Border_collie
Images/n02110063-malamute/n02110063_16713.jpg,malamute
Images/n02091134-whippet/n02091134_19204.jpg,whippet
Images/n02110627-affenpinscher/n02110627_6670.jpg,affenpinscher
Images/n02105162-malinois/n02105162_2223.jpg,malinois
Images/n02091244-Ibizan_hound/n02091244_784.jpg,Ibizan_hound
Images/n02097658-silky_terrier/n02097658_8409.jpg,silky_terrier
Images/n02101006-Gordon_setter/n02101006_1804.jpg,Gordon_setter
Images/n02106662-German_shepherd/n02106662_2810.jpg,German_shepherd
Images/n02093256-Staffordshire_bullterrier/n02093256_6821.jpg,Staffordshire_bullterrier
Images/n02086646-Blenheim_spaniel/n02086646_2805.jpg,Blenheim_spaniel
Images/n02108551-Tibetan_mastiff/n02108551_4790.jpg,Tibetan_mastiff
Images/n02094433-Yorkshire_terrier/n02094433_2824.jpg,Yorkshire_terrier
Images/n02092002-Scottish_deerhound/n02092002_5936.jpg,Scottish_deerhound
Images/n02105855-Shetland_sheepdog/n02105855_15602.jpg,Shetland_sheepdog
Images/n02093991-Irish_terrier/n02093991_3464.jpg,Irish_terrier
Images/n02101556-clumber/n02101556_4281.jpg,clumber
Images/n02101556-clumber/n02101556_5831.jpg,clumber
Images/n02093859-Kerry_blue_terrier/n02093859_2993.jpg,Kerry_blue_terrier
Images/n02091635-otterhound/n02091635_2067.jpg,otterhound
Images/n02102973-Irish_water_spaniel/n02102973_1622.jpg,Irish_water_spaniel
Images/n02094258-Norwich_terrier/n02094258_3464.jpg,Norwich_terrier
Images/n02085936-Maltese_dog/n02085936_5728.jpg,Maltese_dog
Images/n02107683-Bernese_mountain_dog/n02107683_697.jpg,Bernese_mountain_dog
Images/n02096294-Australian_terrier/n02096294_1400.jpg,Australian_terrier
Images/n02097209-standard_schnauzer/n02097209_3275.jpg,standard_schnauzer
Images/n02093754-Border_terrier/n02093754_6089.jpg,Border_terrier
Images/n02098105-soft-coated_wheaten_terrier/n02098105_597.jpg,soft-coated_wheaten_terrier
Images/n02094114-Norfolk_terrier/n02094114_1497.jpg,Norfolk_terrier
Images/n02093754-Border_terrier/n02093754_7701.jpg,Border_terrier
Images/n02098413-Lhasa/n02098413_1522.jpg,Lhasa
Images/n02097658-silky_terrier/n02097658_4952.jpg,silky_terrier
Images/n02098286-West_Highland_white_terrier/n02098286_4689.jpg,West_Highland_white_terrier
Images/n02107142-Doberman/n02107142_6395.jpg,Doberman
Images/n02110063-malamute/n02110063_16533.jpg,malamute
Images/n02107312-miniature_pinscher/n02107312_5987.jpg,miniature_pinscher
Images/n02100735-English_setter/n02100735_5353.jpg,English_setter
Images/n02092002-Scottish_deerhound/n02092002_296.jpg,Scottish_deerhound
Images/n02110185-Siberian_husky/n02110185_1130.jpg,Siberian_husky
Images/n02105641-Old_English_sheepdog/n02105641_9648.jpg,Old_English_sheepdog
Images/n02105641-Old_English_sheepdog/n02105641_7902.jpg,Old_English_sheepdog
Images/n02100236-German_short-haired_pointer/n02100236_156.jpg,German_short-haired_pointer
Images/n02095889-Sealyham_terrier/n02095889_2925.jpg,Sealyham_terrier
Images/n02085936-Maltese_dog/n02085936_6927.jpg,Maltese_dog
Images/n02109961-Eskimo_dog/n02109961_4369.jpg,Eskimo_dog
Images/n02111889-Samoyed/n02111889_5776.jpg,Samoyed
Images/n02105162-malinois/n02105162_10309.jpg,malinois
Images/n02106030-collie/n02106030_16370.jpg,collie
Images/n02105162-malinois/n02105162_154.jpg,malinois
Images/n02085936-Maltese_dog/n02085936_1390.jpg,Maltese_dog
Images/n02091467-Norwegian_elkhound/n02091467_1753.jpg,Norwegian_elkhound
Images/n02093428-American_Staffordshire_terrier/n02093428_738.jpg,American_Staffordshire_terrier
Images/n02089867-Walker_hound/n02089867_148.jpg,Walker_hound
Images/n02109525-Saint_Bernard/n02109525_7656.jpg,Saint_Bernard
Images/n02089973-English_foxhound/n02089973_3433.jpg,English_foxhound
Images/n02106382-Bouvier_des_Flandres/n02106382_2536.jpg,Bouvier_des_Flandres
Images/n02099601-golden_retriever/n02099601_70.jpg,golden_retriever
Images/n02100236-German_short-haired_pointer/n02100236_1875.jpg,German_short-haired_pointer
Images/n02096294-Australian_terrier/n02096294_1805.jpg,Australian_terrier
Images/n02104029-kuvasz/n02104029_2328.jpg,kuvasz
Images/n02100877-Irish_setter/n02100877_1062.jpg,Irish_setter
Images/n02112350-keeshond/n02112350_8077.jpg,keeshond
Images/n02093859-Kerry_blue_terrier/n02093859_2970.jpg,Kerry_blue_terrier
Images/n02091032-Italian_greyhound/n02091032_9405.jpg,Italian_greyhound
Images/n02104365-schipperke/n02104365_9309.jpg,schipperke
Images/n02094258-Norwich_terrier/n02094258_2870.jpg,Norwich_terrier
Images/n02093991-Irish_terrier/n02093991_2518.jpg,Irish_terrier
Images/n02096051-Airedale/n02096051_7463.jpg,Airedale
Images/n02090622-borzoi/n02090622_6094.jpg,borzoi
Images/n02107312-miniature_pinscher/n02107312_262.jpg,miniature_pinscher
Images/n02086910-papillon/n02086910_4609.jpg,papillon
Images/n02105412-kelpie/n02105412_1106.jpg,kelpie
Images/n02088466-bloodhound/n02088466_7167.jpg,bloodhound
Images/n02112706-Brabancon_griffon/n02112706_1303.jpg,Brabancon_griffon
Images/n02091244-Ibizan_hound/n02091244_387.jpg,Ibizan_hound
Images/n02093859-Kerry_blue_terrier/n02093859_3113.jpg,Kerry_blue_terrier
Images/n02105251-briard/n02105251_8540.jpg,briard
Images/n02095570-Lakeland_terrier/n02095570_1176.jpg,Lakeland_terrier
Images/n02097474-Tibetan_terrier/n02097474_3355.jpg,Tibetan_terrier
Images/n02091032-Italian_greyhound/n02091032_8411.jpg,Italian_greyhound
Images/n02116738-African_hunting_dog/n02116738_124.jpg,African_hunting_dog
Images/n02110627-affenpinscher/n02110627_10439.jpg,affenpinscher
Images/n02094258-Norwich_terrier/n02094258_1947.jpg,Norwich_terrier
Images/n02109047-Great_Dane/n02109047_12085.jpg,Great_Dane
Images/n02105505-komondor/n02105505_3781.jpg,komondor
Images/n02085936-Maltese_dog/n02085936_719.jpg,Maltese_dog
Images/n02091831-Saluki/n02091831_13640.jpg,Saluki
Images/n02111277-Newfoundland/n02111277_5577.jpg,Newfoundland
Images/n02104029-kuvasz/n02104029_2582.jpg,kuvasz
Images/n02105412-kelpie/n02105412_7370.jpg,kelpie
Images/n02095889-Sealyham_terrier/n02095889_5537.jpg,Sealyham_terrier
Images/n02110063-malamute/n02110063_9496.jpg,malamute
Images/n02091831-Saluki/n02091831_3067.jpg,Saluki
Images/n02086646-Blenheim_spaniel/n02086646_814.jpg,Blenheim_spaniel
Images/n02107312-miniature_pinscher/n02107312_3888.jpg,miniature_pinscher
Images/n02113023-Pembroke/n02113023_1823.jpg,Pembroke
Images/n02099849-Chesapeake_Bay_retriever/n02099849_541.jpg,Chesapeake_Bay_retriever
Images/n02094433-Yorkshire_terrier/n02094433_2229.jpg,Yorkshire_terrier
Images/n02093754-Border_terrier/n02093754_4354.jpg,Border_terrier
Images/n02096437-Dandie_Dinmont/n02096437_2900.jpg,Dandie_Dinmont
Images/n02101006-Gordon_setter/n02101006_1476.jpg,Gordon_setter
Images/n02113624-toy_poodle/n02113624_7964.jpg,toy_poodle
Images/n02100583-vizsla/n02100583_1451.jpg,vizsla
Images/n02089078-black-and-tan_coonhound/n02089078_641.jpg,black-and-tan_coonhound
Images/n02109047-Great_Dane/n02109047_10112.jpg,Great_Dane
Images/n02111129-Leonberg/n02111129_2594.jpg,Leonberg
Images/n02090721-Irish_wolfhound/n02090721_4203.jpg,Irish_wolfhound
Images/n02087046-toy_terrier/n02087046_1468.jpg,toy_terrier
Images/n02112350-keeshond/n02112350_10023.jpg,keeshond
Images/n02097298-Scotch_terrier/n02097298_4872.jpg,Scotch_terrier
Images/n02096294-Australian_terrier/n02096294_7605.jpg,Australian_terrier
Images/n02110185-Siberian_husky/n02110185_14479.jpg,Siberian_husky
Images/n02113712-miniature_poodle/n02113712_2107.jpg,miniature_poodle
Images/n02108000-EntleBucher/n02108000_1339.jpg,EntleBucher
Images/n02091244-Ibizan_hound/n02091244_3319.jpg,Ibizan_hound
Images/n02093991-Irish_terrier/n02093991_2762.jpg,Irish_terrier
Images/n02101006-Gordon_setter/n02101006_3985.jpg,Gordon_setter
Images/n02105505-komondor/n02105505_3967.jpg,komondor
Images/n02098105-soft-coated_wheaten_terrier/n02098105_3387.jpg,soft-coated_wheaten_terrier
Images/n02113023-Pembroke/n02113023_4136.jpg,Pembroke
Images/n02088632-bluetick/n02088632_2174.jpg,bluetick
Images/n02112018-Pomeranian/n02112018_4813.jpg,Pomeranian
Images/n02093256-Staffordshire_bullterrier/n02093256_774.jpg,Staffordshire_bullterrier
Images/n02100583-vizsla/n02100583_14231.jpg,vizsla
Images/n02096437-Dandie_Dinmont/n02096437_1521.jpg,Dandie_Dinmont
Images/n02096437-Dandie_Dinmont/n02096437_4041.jpg,Dandie_Dinmont
Images/n02088364-beagle/n02088364_5826.jpg,beagle
Images/n02116738-African_hunting_dog/n02116738_10476.jpg,African_hunting_dog
Images/n02108551-Tibetan_mastiff/n02108551_1991.jpg,Tibetan_mastiff
Images/n02105162-malinois/n02105162_5829.jpg,malinois
Images/n02098413-Lhasa/n02098413_11467.jpg,Lhasa
Images/n02093859-Kerry_blue_terrier/n02093859_3030.jpg,Kerry_blue_terrier
Images/n02102973-Irish_water_spaniel/n02102973_3564.jpg,Irish_water_spaniel
Images/n02109525-Saint_Bernard/n02109525_11285.jpg,Saint_Bernard
Images/n02091467-Norwegian_elkhound/n02091467_272.jpg,Norwegian_elkhound
Images/n02098413-Lhasa/n02098413_754.jpg,Lhasa
Images/n02095889-Sealyham_terrier/n02095889_1820.jpg,Sealyham_terrier
Images/n02108000-EntleBucher/n02108000_3205.jpg,EntleBucher
Images/n02094114-Norfolk_terrier/n02094114_1136.jpg,Norfolk_terrier
Images/n02089867-Walker_hound/n02089867_2365.jpg,Walker_hound
Images/n02102480-Sussex_spaniel/n02102480_6047.jpg,Sussex_spaniel
Images/n02101556-clumber/n02101556_8352.jpg,clumber
Images/n02091032-Italian_greyhound/n02091032_9628.jpg,Italian_greyhound
Images/n02087046-toy_terrier/n02087046_420.jpg,toy_terrier
Images/n02099849-Chesapeake_Bay_retriever/n02099849_216.jpg,Chesapeake_Bay_retriever
Images/n02090721-Irish_wolfhound/n02090721_3811.jpg,Irish_wolfhound
Images/n02102177-Welsh_springer_spaniel/n02102177_1187.jpg,Welsh_springer_spaniel
Images/n02102040-English_springer/n02102040_690.jpg,English_springer
Images/n02091467-Norwegian_elkhound/n02091467_1787.jpg,Norwegian_elkhound
Images/n02102177-Welsh_springer_spaniel/n02102177_3295.jpg,Welsh_springer_spaniel
Images/n02112350-keeshond/n02112350_9300.jpg,keeshond
Images/n02086079-Pekinese/n02086079_14532.jpg,Pekinese
Images/n02101388-Brittany_spaniel/n02101388_6282.jpg,Brittany_spaniel
Images/n02111500-Great_Pyrenees/n02111500_4950.jpg,Great_Pyrenees
Images/n02112018-Pomeranian/n02112018_1325.jpg,Pomeranian
Images/n02113712-miniature_poodle/n02113712_2718.jpg,miniature_poodle
Images/n02085936-Maltese_dog/n02085936_8616.jpg,Maltese_dog
Images/n02100583-vizsla/n02100583_13798.jpg,vizsla
Images/n02093647-Bedlington_terrier/n02093647_1081.jpg,Bedlington_terrier
Images/n02095314-wire-haired_fox_terrier/n02095314_1835.jpg,wire-haired_fox_terrier
Images/n02109961-Eskimo_dog/n02109961_8977.jpg,Eskimo_dog
Images/n02109525-Saint_Bernard/n02109525_1314.jpg,Saint_Bernard
Images/n02088632-bluetick/n02088632_1499.jpg,bluetick
Images/n02112018-Pomeranian/n02112018_2207.jpg,Pomeranian
Images/n02099712-Labrador_retriever/n02099712_3698.jpg,Labrador_retriever
Images/n02101556-clumber/n02101556_4712.jpg,clumber
Images/n02090379-redbone/n02090379_4667.jpg,redbone
Images/n02093991-Irish_terrier/n02093991_2437.jpg,Irish_terrier
Images/n02107142-Doberman/n02107142_11226.jpg,Doberman
Images/n02086240-Shih-Tzu/n02086240_7954.jpg,Shih-Tzu
Images/n02107312-miniature_pinscher/n02107312_3071.jpg,miniature_pinscher
Images/n02096294-Australian_terrier/n02096294_1754.jpg,Australian_terrier
Images/n02098105-soft-coated_wheaten_terrier/n02098105_2455.jpg,soft-coated_wheaten_terrier
Images/n02107142-Doberman/n02107142_1901.jpg,Doberman
Images/n02091831-Saluki/n02091831_627.jpg,Saluki
Images/n02115913-dhole/n02115913_1233.jpg,dhole
Images/n02091635-otterhound/n02091635_1489.jpg,otterhound
Images/n02100236-German_short-haired_pointer/n02100236_619.jpg,German_short-haired_pointer
Images/n02110958-pug/n02110958_12807.jpg,pug
Images/n02099849-Chesapeake_Bay_retriever/n02099849_562.jpg,Chesapeake_Bay_retriever
Images/n02093647-Bedlington_terrier/n02093647_2687.jpg,Bedlington_terrier
Images/n02102177-Welsh_springer_spaniel/n02102177_4332.jpg,Welsh_springer_spaniel
Images/n02115913-dhole/n02115913_3527.jpg,dhole
Images/n02105162-malinois/n02105162_1572.jpg,malinois
Images/n02106550-Rottweiler/n02106550_11903.jpg,Rottweiler
Images/n02099712-Labrador_retriever/n02099712_788.jpg,Labrador_retriever
Images/n02106166-Border_collie/n02106166_731.jpg,Border_collie
Images/n02104365-schipperke/n02104365_6798.jpg,schipperke
Images/n02088466-bloodhound/n02088466_11903.jpg,bloodhound
Images/n02098105-soft-coated_wheaten_terrier/n02098105_1213.jpg,soft-coated_wheaten_terrier
Images/n02088094-Afghan_hound/n02088094_3051.jpg,Afghan_hound
Images/n02105505-komondor/n02105505_4186.jpg,komondor
Images/n02109047-Great_Dane/n02109047_4267.jpg,Great_Dane
Images/n02112350-keeshond/n02112350_8791.jpg,keeshond
Images/n02102973-Irish_water_spaniel/n02102973_4634.jpg,Irish_water_spaniel
Images/n02091244-Ibizan_hound/n02091244_3157.jpg,Ibizan_hound
Images/n02092339-Weimaraner/n02092339_272.jpg,Weimaraner
Images/n02094258-Norwich_terrier/n02094258_848.jpg,Norwich_terrier
Images/n02105162-malinois/n02105162_2942.jpg,malinois
Images/n02091467-Norwegian_elkhound/n02091467_1487.jpg,Norwegian_elkhound
Images/n02105641-Old_English_sheepdog/n02105641_1505.jpg,Old_English_sheepdog
Images/n02107142-Doberman/n02107142_18779.jpg,Doberman
Images/n02097209-standard_schnauzer/n02097209_2365.jpg,standard_schnauzer
Images/n02090721-Irish_wolfhound/n02090721_519.jpg,Irish_wolfhound
Images/n02100583-vizsla/n02100583_11450.jpg,vizsla
Images/n02101556-clumber/n02101556_5833.jpg,clumber
Images/n02091032-Italian_greyhound/n02091032_10300.jpg,Italian_greyhound
Images/n02100877-Irish_setter/n02100877_2551.jpg,Irish_setter
Images/n02094433-Yorkshire_terrier/n02094433_719.jpg,Yorkshire_terrier
Images/n02092002-Scottish_deerhound/n02092002_9863.jpg,Scottish_deerhound
Images/n02094433-Yorkshire_terrier/n02094433_3202.jpg,Yorkshire_terrier
Images/n02105641-Old_English_sheepdog/n02105641_9412.jpg,Old_English_sheepdog
Images/n02094114-Norfolk_terrier/n02094114_2990.jpg,Norfolk_terrier
Images/n02113978-Mexican_hairless/n02113978_3480.jpg,Mexican_hairless
Images/n02113978-Mexican_hairless/n02113978_3921.jpg,Mexican_hairless
Images/n02086079-Pekinese/n02086079_952.jpg,Pekinese
Images/n02109047-Great_Dane/n02109047_1284.jpg,Great_Dane
Images/n02099849-Chesapeake_Bay_retriever/n02099849_1234.jpg,Chesapeake_Bay_retriever
Images/n02104029-kuvasz/n02104029_4585.jpg,kuvasz
Images/n02094258-Norwich_terrier/n02094258_2841.jpg,Norwich_terrier
Images/n02105162-malinois/n02105162_7213.jpg,malinois
Images/n02093428-American_Staffordshire_terrier/n02093428_1641.jpg,American_Staffordshire_terrier
Images/n02086646-Blenheim_spaniel/n02086646_421.jpg,Blenheim_spaniel
Images/n02110063-malamute/n02110063_49.jpg,malamute
Images/n02110806-basenji/n02110806_5861.jpg,basenji
Images/n02107312-miniature_pinscher/n02107312_4065.jpg,miniature_pinscher
Images/n02089973-English_foxhound/n02089973_957.jpg,English_foxhound
Images/n02110806-basenji/n02110806_3880.jpg,basenji
Images/n02087046-toy_terrier/n02087046_309.jpg,toy_terrier
Images/n02110806-basenji/n02110806_3006.jpg,basenji
Images/n02102318-cocker_spaniel/n02102318_13800.jpg,cocker_spaniel
Images/n02107142-Doberman/n02107142_2654.jpg,Doberman
Images/n02085620-Chihuahua/n02085620_1617.jpg,Chihuahua
Images/n02113624-toy_poodle/n02113624_5723.jpg,toy_poodle
Images/n02090721-Irish_wolfhound/n02090721_296.jpg,Irish_wolfhound
Images/n02097047-miniature_schnauzer/n02097047_2439.jpg,miniature_schnauzer
Images/n02111889-Samoyed/n02111889_1019.jpg,Samoyed
Images/n02095314-wire-haired_fox_terrier/n02095314_2308.jpg,wire-haired_fox_terrier
Images/n02104029-kuvasz/n02104029_3217.jpg,kuvasz
Images/n02100236-German_short-haired_pointer/n02100236_5853.jpg,German_short-haired_pointer
Images/n02088238-basset/n02088238_9626.jpg,basset
Images/n02105056-groenendael/n02105056_2834.jpg,groenendael
Images/n02091032-Italian_greyhound/n02091032_1547.jpg,Italian_greyhound
Images/n02090622-borzoi/n02090622_7100.jpg,borzoi
Images/n02090379-redbone/n02090379_4875.jpg,redbone
Images/n02102177-Welsh_springer_spaniel/n02102177_453.jpg,Welsh_springer_spaniel
Images/n02085936-Maltese_dog/n02085936_5107.jpg,Maltese_dog
Images/n02086240-Shih-Tzu/n02086240_7978.jpg,Shih-Tzu
Images/n02099849-Chesapeake_Bay_retriever/n02099849_3346.jpg,Chesapeake_Bay_retriever
Images/n02091134-whippet/n02091134_10107.jpg,whippet
Images/n02098105-soft-coated_wheaten_terrier/n02098105_3591.jpg,soft-coated_wheaten_terrier
Images/n02099712-Labrador_retriever/n02099712_5965.jpg,Labrador_retriever
Images/n02107142-Doberman/n02107142_5570.jpg,Doberman
